call_id,call_datetime,call_date,call_month,call_hour,agent_id,phone_number,customer_age_group,customer_gender,call_result,product_id,call_duration_min,is_duplicate_call
C00246,2024-07-08 17:27,2024-07-08,2024-07,17,A008,070-6692-7047,40代,男性,成約,P005,32.0,1
C00247,2024-01-18 13:35,2024-01-18,2024-01,13,A008,080-3553-9209,不明,女性,不在,,0.0,1
C00248,2024-07-24 14:15,2024-07-24,2024-07,14,A008,080-2143-4170,20代,男性,コールバック希望,P002,4.0,1
C00249,2024-04-10 14:34,2024-04-10,2024-04,14,A011,080-7709-9409,40代,男性,断り,,7.0,1
C00250,2024-10-14 10:12,2024-10-14,2024-10,10,A002,080-8923-4985,50代,不明,成約,P002,33.0,1
C00251,2024-09-18 17:07,2024-09-18,2024-09,17,A001,090-5934-2996,40代,男性,断り,,7.0,1
C00252,2024-03-11 13:15,2024-03-11,2024-03,13,A015,090-5068-4644,30代,女性,不在,,0.0,0
C00253,2024-04-19 11:24,2024-04-19,2024-04,11,A008,080-9955-3588,40代,男性,断り,,9.0,1
C00254,2024-03-06 18:09,2024-03-06,2024-03,18,A011,070-8559-6581,40代,男性,不在,,0.0,1
C00255,2024-11-18 17:53,2024-11-18,2024-11,17,A004,080-1011-8009,50代,女性,不在,,0.0,1
C00256,2024-08-09 10:20,2024-08-09,2024-08,10,A013,080-4305-9142,30代,女性,不在,,0.0,1
C00257,2024-11-06 18:14,2024-11-06,2024-11,18,A008,080-4114-5173,40代,女性,不在,,0.0,1
C00258,2024-11-04 15:31,2024-11-04,2024-11,15,A004,090-4197-9625,40代,女性,不在,,1.0,0
C00259,2024-02-13 16:49,2024-02-13,2024-02,16,A009,090-5786-3068,40代,女性,成約,P006,11.0,1
C00260,2024-11-28 17:58,2024-11-28,2024-11,17,A008,090-2442-4131,40代,女性,断り,,11.0,1
C00261,2024-09-06 13:55,2024-09-06,2024-09,13,A009,090-3616-6364,40代,男性,不在,,0.0,0
C00262,2024-09-30 15:40,2024-09-30,2024-09,15,A006,090-4549-1564,60代以上,女性,成約,P006,18.0,1
C00263,2024-06-10 18:20,2024-06-10,2024-06,18,A004,080-1159-3893,30代,不明,コールバック希望,P005,6.0,0
C00264,2024-06-20 15:26,2024-06-20,2024-06,15,A014,090-1145-8767,50代,男性,検討中,P005,9.0,1
C00265,2024-12-18 13:43,2024-12-18,2024-12,13,A013,090-1076-1797,30代,女性,不在,,1.0,0
C00266,2024-03-01 17:56,2024-03-01,2024-03,17,A003,080-3171-5603,40代,女性,検討中,P002,6.0,0
C00267,2024-11-27 17:23,2024-11-27,2024-11,17,A015,070-8940-6636,30代,女性,検討中,P004,14.0,0
C00268,2024-03-15 13:04,2024-03-15,2024-03,13,A006,080-1665-8020,不明,男性,検討中,P004,11.0,1
C00269,2024-05-10 18:29,2024-05-10,2024-05,18,A004,080-9332-9467,50代,女性,コールバック希望,P005,12.0,1
C00270,2024-01-29 19:40,2024-01-29,2024-01,19,A005,070-8672-2593,40代,女性,コールバック希望,P005,4.0,1
C00271,2024-03-12 12:23,2024-03-12,2024-03,12,A002,090-6629-4602,20代,男性,不在,,0.0,1
C00272,2024-10-07 15:08,2024-10-07,2024-10,15,A002,090-5150-8884,30代,男性,不在,,1.0,1
C00273,2024-06-21 19:46,2024-06-21,2024-06,19,A002,090-4159-1484,30代,女性,検討中,P004,6.0,0
C00274,2024-05-01 12:35,2024-05-01,2024-05,12,A006,080-4677-1339,30代,女性,断り,,15.0,1
C00275,2024-11-11 10:10,2024-11-11,2024-11,10,A009,090-3754-1043,60代以上,女性,成約,P006,29.0,0
C00276,2024-02-19 12:26,2024-02-19,2024-02,12,A002,090-9383-2229,30代,男性,検討中,P004,12.0,1
C00277,2024-02-26 10:42,2024-02-26,2024-02,10,A005,080-6314-2391,50代,女性,検討中,P005,12.0,0
C00278,2024-02-21 18:26,2024-02-21,2024-02,18,A004,080-1458-3340,30代,女性,不在,,1.0,1
C00279,2024-10-04 17:13,2024-10-04,2024-10,17,A001,080-4036-9653,50代,女性,コールバック希望,P004,9.0,1
C00280,2024-09-12 14:24,2024-09-12,2024-09,14,A001,090-3794-1295,40代,男性,不在,,0.0,1
C00281,2024-07-25 12:20,2024-07-25,2024-07,12,A003,090-2015-8240,50代,男性,検討中,P003,6.0,0
C00282,2024-08-28 19:43,2024-08-28,2024-08,19,A010,080-3960-2926,50代,女性,コールバック希望,P002,13.0,1
C00283,2024-10-21 13:24,2024-10-21,2024-10,13,A007,080-8206-5831,40代,女性,成約,P004,33.0,1
C00284,2024-05-10 13:17,2024-05-10,2024-05,13,A007,080-5116-9443,30代,男性,検討中,P003,10.0,1
C00285,2024-09-30 17:54,2024-09-30,2024-09,17,A010,080-5635-5312,20代,男性,成約,P004,21.0,1
C00286,2024-03-22 11:44,2024-03-22,2024-03,11,A012,070-5098-8254,20代,不明,断り,,7.0,1
C00287,2024-05-30 12:27,2024-05-30,2024-05,12,A003,070-7974-3945,40代,不明,検討中,P002,6.0,1
C00288,2024-04-29 18:39,2024-04-29,2024-04,18,A002,090-5486-4148,50代,男性,成約,P006,35.0,1
C00289,2024-08-28 18:57,2024-08-28,2024-08,18,A009,080-6953-1889,不明,男性,検討中,P001,15.0,1
C00290,2024-02-21 13:50,2024-02-21,2024-02,13,A013,070-9947-4613,40代,女性,成約,P001,34.0,1
C00291,2024-09-30 18:15,2024-09-30,2024-09,18,A003,070-1378-9731,50代,女性,不在,,1.0,0
C00292,2024-01-11 14:57,2024-01-11,2024-01,14,A014,070-8374-5306,20代,男性,成約,P002,15.0,1
C00293,2024-11-07 18:36,2024-11-07,2024-11,18,A004,090-3281-8871,30代,男性,不在,,1.0,0
C00294,2024-05-07 12:38,2024-05-07,2024-05,12,A012,080-5917-8742,60代以上,不明,不在,,0.0,1
C00295,2024-08-23 15:31,2024-08-23,2024-08,15,A005,090-1818-6035,40代,女性,不在,,1.0,1
C00296,2024-11-27 18:22,2024-11-27,2024-11,18,A008,070-5104-2970,不明,女性,不在,,1.0,1
C00297,2024-09-12 11:02,2024-09-12,2024-09,11,A009,080-2645-9540,50代,男性,検討中,P005,8.0,0
C00298,2024-07-11 13:01,2024-07-11,2024-07,13,A007,080-7544-9381,20代,女性,検討中,P002,15.0,0
C00299,2024-10-29 17:47,2024-10-29,2024-10,17,A008,070-7121-4089,30代,不明,検討中,P003,9.0,1
C00300,2024-08-12 13:25,2024-08-12,2024-08,13,A015,090-4467-3792,40代,男性,断り,,10.0,0
C00301,2024-07-31 19:15,2024-07-31,2024-07,19,A003,090-7483-6443,30代,男性,コールバック希望,P006,4.0,0
C00302,2024-07-16 18:55,2024-07-16,2024-07,18,A008,090-8713-7456,30代,女性,断り,,12.0,1
C00303,2024-09-02 11:21,2024-09-02,2024-09,11,A015,080-3165-8826,20代,男性,成約,P005,15.0,0
C00304,2024-12-30 15:03,2024-12-30,2024-12,15,A012,090-8449-6355,40代,男性,成約,P002,30.0,0
C00305,2024-06-20 17:29,2024-06-20,2024-06,17,A007,080-1149-8052,40代,男性,検討中,P003,7.0,0
C00306,2024-09-06 14:32,2024-09-06,2024-09,14,A013,070-5837-1359,50代,男性,成約,P005,33.0,1
C00307,2024-07-12 13:45,2024-07-12,2024-07,13,A015,070-9042-2680,40代,男性,断り,,14.0,1
C00308,2024-04-10 11:24,2024-04-10,2024-04,11,A013,090-9418-2955,20代,男性,検討中,P002,9.0,1
C00309,2024-08-02 15:26,2024-08-02,2024-08,15,A004,070-1611-3868,40代,女性,不在,,0.0,0
C00310,2024-02-05 12:02,2024-02-05,2024-02,12,A001,080-6104-6940,20代,女性,検討中,P004,9.0,1
C00311,2024-12-10 14:05,2024-12-10,2024-12,14,A015,080-5314-9873,40代,女性,不在,,1.0,0
C00312,2024-10-22 15:56,2024-10-22,2024-10,15,A005,070-6861-6098,40代,女性,コールバック希望,P006,8.0,0
C00313,2024-12-09 16:45,2024-12-09,2024-12,16,A003,070-2320-3267,30代,男性,断り,,13.0,1
C00314,2024-01-12 14:17,2024-01-12,2024-01,14,A014,080-7738-2986,40代,女性,検討中,P005,7.0,1
C00315,2024-06-03 17:16,2024-06-03,2024-06,17,A010,080-7322-2847,30代,男性,成約,P002,27.0,0
C00316,2024-03-19 18:44,2024-03-19,2024-03,18,A008,090-4129-7266,40代,女性,断り,,8.0,1
C00317,2024-06-18 13:15,2024-06-18,2024-06,13,A010,090-1570-1895,20代,女性,成約,P004,31.0,0
C00318,2024-07-26 17:09,2024-07-26,2024-07,17,A007,070-2268-4882,30代,女性,断り,,3.0,0
C00319,2024-04-30 14:31,2024-04-30,2024-04,14,A005,080-3051-2629,30代,女性,コールバック希望,P004,12.0,1
C00320,2024-05-06 16:10,2024-05-06,2024-05,16,A005,090-7434-9019,40代,男性,検討中,P005,8.0,0
C00321,2024-02-12 17:00,2024-02-12,2024-02,17,A002,080-7738-2986,50代,男性,検討中,P004,10.0,1
C00322,2024-08-29 12:08,2024-08-29,2024-08,12,A001,080-1406-3938,50代,女性,検討中,P003,13.0,0
C00323,2024-03-25 18:21,2024-03-25,2024-03,18,A001,090-8460-8418,60代以上,不明,成約,P005,12.0,1
C00324,2024-03-28 18:52,2024-03-28,2024-03,18,A013,090-4028-3429,40代,男性,コールバック希望,P001,7.0,1
C00325,2024-02-05 14:54,2024-02-05,2024-02,14,A003,090-2387-3248,50代,不明,検討中,P006,15.0,1
C00326,2024-04-24 16:02,2024-04-24,2024-04,16,A010,090-4565-3276,50代,女性,断り,,8.0,0
C00327,2024-09-17 13:41,2024-09-17,2024-09,13,A006,090-6067-3317,40代,男性,不在,,1.0,1
C00328,2024-06-17 12:29,2024-06-17,2024-06,12,A011,070-4039-1306,20代,男性,成約,P002,11.0,1
C00329,2024-08-19 11:46,2024-08-19,2024-08,11,A002,070-9199-3469,30代,男性,成約,P003,32.0,1
C00330,2024-07-29 11:41,2024-07-29,2024-07,11,A007,070-2329-2270,60代以上,男性,不在,,1.0,0
C00331,2024-01-18 13:25,2024-01-18,2024-01,13,A011,070-6020-4791,20代,女性,検討中,P001,3.0,1
C00332,2024-09-11 14:25,2024-09-11,2024-09,14,A003,080-6085-8625,40代,女性,不在,,1.0,1
C00333,2024-06-10 19:48,2024-06-10,2024-06,19,A011,080-6665-7559,30代,男性,断り,,14.0,1
C00334,2024-02-19 14:21,2024-02-19,2024-02,14,A007,070-8939-4919,40代,女性,成約,P002,17.0,1
C00335,2024-04-15 17:26,2024-04-15,2024-04,17,A015,080-9859-1533,40代,女性,成約,P001,30.0,0
C00336,2024-01-02 11:49,2024-01-02,2024-01,11,A006,090-9380-9956,30代,女性,不在,,0.0,0
C00337,2024-09-30 14:33,2024-09-30,2024-09,14,A005,090-5005-2412,30代,男性,コールバック希望,P005,12.0,0
C00338,2024-10-29 15:34,2024-10-29,2024-10,15,A012,080-4449-7866,30代,男性,コールバック希望,P004,3.0,0
C00339,2024-11-18 19:04,2024-11-18,2024-11,19,A010,090-2031-1361,60代以上,男性,不明,,9.0,1
C00340,2024-10-29 12:16,2024-10-29,2024-10,12,A014,070-8322-2284,50代,女性,検討中,P006,3.0,1
C00341,2024-01-03 15:02,2024-01-03,2024-01,15,A005,070-2405-2841,40代,女性,検討中,P004,6.0,0
C00342,2024-05-20 15:57,2024-05-20,2024-05,15,A002,090-5347-1858,20代,女性,断り,,9.0,0
C00343,2024-10-24 12:42,2024-10-24,2024-10,12,A008,090-9391-3726,30代,男性,断り,,15.0,0
C00344,2024-06-17 12:41,2024-06-17,2024-06,12,A009,090-7200-3023,20代,男性,検討中,P006,9.0,1
C00345,2024-02-20 11:47,2024-02-20,2024-02,11,A001,090-4621-7076,50代,女性,不在,,0.0,1
C00346,2024-08-06 12:10,2024-08-06,2024-08,12,A003,080-2738-4795,60代以上,男性,検討中,P003,7.0,1
C00347,2024-03-04 18:00,2024-03-04,2024-03,18,A003,090-8088-9238,50代,女性,コールバック希望,P001,15.0,0
C00348,2024-08-19 13:32,2024-08-19,2024-08,13,A002,090-2467-8239,40代,女性,不在,,1.0,1
C00349,2024-02-12 13:05,2024-02-12,2024-02,13,A013,090-7761-7824,30代,女性,検討中,P004,15.0,1
C00350,2024-11-13 17:50,2024-11-13,2024-11,17,A015,090-1906-1431,30代,女性,不在,,0.0,0
C00351,2024-12-19 15:30,2024-12-19,2024-12,15,A009,080-6633-4201,20代,女性,コールバック希望,P006,8.0,1
C00352,2024-09-19 17:25,2024-09-19,2024-09,17,A002,080-9274-3431,40代,男性,検討中,P002,12.0,1
C00353,2024-12-02 18:49,2024-12-02,2024-12,18,A014,090-6763-5892,40代,女性,断り,,15.0,0
C00354,2024-01-22 10:12,2024-01-22,2024-01,10,A004,090-9037-9837,60代以上,女性,成約,P003,10.0,1
C00355,2024-01-04 19:55,2024-01-04,2024-01,19,A007,080-2126-7373,50代,男性,断り,,5.0,1
C00356,2024-09-10 15:35,2024-09-10,2024-09,15,A008,080-8577-7782,30代,男性,不在,,1.0,0
C00357,2024-06-10 15:27,2024-06-10,2024-06,15,A004,070-2426-6460,60代以上,男性,検討中,P001,3.0,1
C00358,2024-07-15 19:17,2024-07-15,2024-07,19,A014,070-6041-9186,不明,女性,断り,,9.0,1
C00359,2024-06-06 17:26,2024-06-06,2024-06,17,A008,090-5859-7977,30代,男性,成約,P003,20.0,1
C00360,2024-09-25 15:54,2024-09-25,2024-09,15,A015,070-2040-7304,60代以上,不明,成約,P001,23.0,1
C00361,2024-03-04 12:13,2024-03-04,2024-03,12,A015,070-3243-4264,30代,女性,断り,,4.0,1
C00362,2024-10-08 17:58,2024-10-08,2024-10,17,A014,090-1227-4126,60代以上,女性,不在,,1.0,1
C00363,2024-07-25 17:02,2024-07-25,2024-07,17,A015,070-8326-4205,50代,女性,検討中,P004,4.0,1
C00364,2024-02-05 11:37,2024-02-05,2024-02,11,A003,090-8682-3182,40代,女性,成約,P004,11.0,1
C00365,2024-02-26 13:37,2024-02-26,2024-02,13,A009,080-4209-4072,30代,男性,コールバック希望,P002,4.0,0
C00366,2024-01-09 14:46,2024-01-09,2024-01,14,A011,080-1701-7643,50代,男性,不在,,0.0,1
C00367,2024-12-16 15:17,2024-12-16,2024-12,15,A001,080-3185-3263,50代,男性,断り,,14.0,1
C00368,2024-05-01 11:13,2024-05-01,2024-05,11,A009,080-5888-6798,30代,女性,不在,,1.0,0
C00369,2024-07-26 19:26,2024-07-26,2024-07,19,A003,080-1331-6535,30代,男性,コールバック希望,P003,7.0,1
C00370,2024-11-27 15:00,2024-11-27,2024-11,15,A005,090-8166-1189,30代,女性,コールバック希望,P004,12.0,0
C00371,2024-04-04 17:37,2024-04-04,2024-04,17,A010,070-5216-8970,30代,男性,成約,P006,17.0,1
C00372,2024-01-24 17:43,2024-01-24,2024-01,17,A004,080-4485-8516,不明,男性,断り,,6.0,1
C00373,2024-04-17 17:53,2024-04-17,2024-04,17,A011,070-6573-2827,不明,男性,不在,,1.0,1
C00374,2024-03-18 17:50,2024-03-18,2024-03,17,A003,070-7993-3257,60代以上,女性,成約,P003,20.0,1
C00375,2024-05-20 14:12,2024-05-20,2024-05,14,A011,080-2347-2815,30代,女性,不在,,0.0,1
C00376,2024-12-06 18:42,2024-12-06,2024-12,18,A014,080-7542-4185,40代,女性,検討中,P004,7.0,1
C00377,2024-08-26 12:50,2024-08-26,2024-08,12,A007,090-6531-3781,40代,女性,コールバック希望,P001,14.0,1
C00378,2024-02-26 18:09,2024-02-26,2024-02,18,A007,070-7189-6868,50代,女性,検討中,P002,9.0,0
C00379,2024-10-28 14:19,2024-10-28,2024-10,14,A002,090-4214-6404,30代,女性,不在,,1.0,1
C00380,2024-05-20 12:14,2024-05-20,2024-05,12,A007,080-9372-4808,20代,男性,断り,,5.0,0
C00381,2024-04-22 19:35,2024-04-22,2024-04,19,A007,070-6119-1368,30代,女性,断り,,5.0,1
C00382,2024-12-19 11:55,2024-12-19,2024-12,11,A005,080-2213-8507,50代,男性,不在,,1.0,1
C00383,2024-02-26 12:18,2024-02-26,2024-02,12,A010,090-5053-5655,60代以上,男性,検討中,P002,15.0,0
C00384,2024-01-02 12:01,2024-01-02,2024-01,12,A009,090-7771-6411,40代,女性,検討中,P006,15.0,1
C00385,2024-04-09 12:46,2024-04-09,2024-04,12,A008,080-1329-3774,50代,女性,検討中,P004,7.0,0
C00386,2024-07-24 16:38,2024-07-24,2024-07,16,A011,080-3616-7642,20代,女性,断り,,8.0,1
C00387,2024-05-06 13:54,2024-05-06,2024-05,13,A015,080-4471-4651,30代,女性,検討中,P004,15.0,1
C00388,2024-08-08 19:01,2024-08-08,2024-08,19,A004,080-9039-6747,40代,男性,不在,,0.0,1
C00389,2024-01-23 12:26,2024-01-23,2024-01,12,A007,070-2127-4765,20代,女性,断り,,14.0,1
C00390,2024-04-19 12:06,2024-04-19,2024-04,12,A004,080-5781-6166,40代,女性,成約,P001,28.0,1
C00391,2024-04-17 11:59,2024-04-17,2024-04,11,A015,070-6815-8354,50代,男性,検討中,P001,4.0,1
C00392,2024-12-18 13:10,2024-12-18,2024-12,13,A008,090-6329-3973,60代以上,女性,不在,,0.0,1
C00393,2024-07-29 18:06,2024-07-29,2024-07,18,A013,080-5923-5508,60代以上,不明,成約,P005,23.0,0
C00394,2024-12-23 13:22,2024-12-23,2024-12,13,A007,070-3406-7618,20代,男性,不在,,0.0,0
C00395,2024-05-20 12:52,2024-05-20,2024-05,12,A011,070-9175-4451,50代,男性,成約,P006,11.0,1
C00396,2024-03-08 13:03,2024-03-08,2024-03,13,A004,090-5425-3041,不明,男性,不在,,0.0,1
C00397,2024-04-15 13:48,2024-04-15,2024-04,13,A012,080-2207-1547,40代,男性,コールバック希望,P003,13.0,1
C00398,2024-07-12 10:23,2024-07-12,2024-07,10,A008,090-7897-7977,50代,女性,成約,P002,31.0,1
C00399,2024-03-21 12:09,2024-03-21,2024-03,12,A002,070-6527-7911,30代,男性,断り,,9.0,0
C00400,2024-09-23 17:56,2024-09-23,2024-09,17,A012,070-3841-6496,50代,男性,不在,,1.0,0
C00401,2024-10-17 12:28,2024-10-17,2024-10,12,A011,090-7043-5157,50代,女性,断り,,12.0,0
C00402,2024-05-13 15:59,2024-05-13,2024-05,15,A006,080-9536-5693,30代,女性,不在,,0.0,1
C00403,2024-10-01 14:05,2024-10-01,2024-10,14,A013,090-4545-8933,50代,男性,不在,,0.0,1
C00404,2024-12-24 15:54,2024-12-24,2024-12,15,A004,070-5208-2298,不明,男性,成約,P004,22.0,0
C00405,2024-04-02 15:14,2024-04-02,2024-04,15,A009,090-9557-1118,60代以上,男性,不在,,0.0,1
C00406,2024-10-09 11:33,2024-10-09,2024-10,11,A009,080-2279-9834,30代,男性,断り,,7.0,1
C00407,2024-08-06 14:53,2024-08-06,2024-08,14,A001,070-6126-7457,40代,男性,検討中,P002,14.0,1
C00408,2024-08-05 17:34,2024-08-05,2024-08,17,A002,070-3262-9498,30代,女性,成約,P003,24.0,0
C00409,2024-01-17 17:49,2024-01-17,2024-01,17,A001,080-7349-7825,20代,男性,成約,P006,32.0,1
C00410,2024-03-25 17:51,2024-03-25,2024-03,17,A006,090-1872-5588,20代,男性,不在,,0.0,1
C00411,2024-02-20 14:57,2024-02-20,2024-02,14,A013,080-2669-3290,20代,男性,断り,,8.0,1
C00412,2024-06-10 13:07,2024-06-10,2024-06,13,A006,090-3496-4908,50代,女性,不在,,1.0,1
C00413,2024-10-07 17:38,2024-10-07,2024-10,17,A002,080-3932-6272,不明,男性,不在,,1.0,0
C00414,2024-05-27 14:50,2024-05-27,2024-05,14,A003,090-8749-7669,20代,女性,成約,P004,25.0,1
C00415,2024-01-23 15:00,2024-01-23,2024-01,15,A001,080-7979-2522,40代,女性,不在,,0.0,1
C00416,2024-09-23 13:09,2024-09-23,2024-09,13,A006,080-3910-7524,30代,女性,断り,,12.0,1
C00417,2024-05-17 15:20,2024-05-17,2024-05,15,A013,090-8504-6246,40代,男性,断り,,3.0,0
C00418,2024-01-22 15:02,2024-01-22,2024-01,15,A012,080-4185-7291,40代,男性,不在,,0.0,0
C00419,2024-11-11 15:39,2024-11-11,2024-11,15,A010,090-6154-2527,50代,男性,断り,,3.0,1
C00420,2024-02-01 13:03,2024-02-01,2024-02,13,A002,070-3827-1641,不明,男性,コールバック希望,P004,7.0,0
C00421,2024-09-27 17:16,2024-09-27,2024-09,17,A015,090-7108-2956,60代以上,男性,不在,,1.0,1
C00422,2024-09-12 18:15,2024-09-12,2024-09,18,A008,090-5923-8259,不明,男性,断り,,9.0,1
C00423,2024-02-02 14:15,2024-02-02,2024-02,14,A011,070-2007-2064,50代,女性,成約,P001,14.0,0
C00424,2024-10-21 16:42,2024-10-21,2024-10,16,A009,080-4614-5308,30代,男性,不在,,1.0,1
C00425,2024-08-02 17:08,2024-08-02,2024-08,17,A015,090-7566-2140,40代,男性,検討中,P006,11.0,1
C00426,2024-05-08 11:55,2024-05-08,2024-05,11,A013,090-5307-2676,60代以上,女性,成約,P004,19.0,1
C00427,2024-07-10 17:55,2024-07-10,2024-07,17,A006,080-7637-8974,40代,男性,不在,,0.0,1
C00428,2024-10-07 16:18,2024-10-07,2024-10,16,A006,090-2083-3901,50代,女性,検討中,P006,3.0,1
C00429,2024-07-29 17:55,2024-07-29,2024-07,17,A005,070-2334-2721,40代,男性,検討中,P005,9.0,0
C00430,2024-02-26 13:35,2024-02-26,2024-02,13,A012,090-1085-6050,50代,女性,不在,,0.0,0
C00431,2024-03-11 14:53,2024-03-11,2024-03,14,A012,080-4436-6690,20代,男性,不在,,1.0,1
C00432,2024-04-15 18:13,2024-04-15,2024-04,18,A004,090-2031-1361,50代,女性,コールバック希望,P003,6.0,1
C00433,2024-12-30 11:46,2024-12-30,2024-12,11,A015,070-9625-5135,30代,男性,検討中,P002,15.0,0
C00434,2024-08-26 17:50,2024-08-26,2024-08,17,A009,070-6185-5254,60代以上,男性,成約,P001,29.0,0
C00435,2024-12-13 12:13,2024-12-13,2024-12,12,A011,080-2831-3768,60代以上,男性,成約,P006,20.0,0
C00436,2024-01-18 17:05,2024-01-18,2024-01,17,A014,090-6109-4074,40代,女性,コールバック希望,P005,15.0,0
C00437,2024-08-26 19:54,2024-08-26,2024-08,19,A002,070-9501-5261,50代,不明,断り,,11.0,0
C00438,2024-04-04 12:01,2024-04-04,2024-04,12,A015,080-6771-1010,30代,女性,コールバック希望,P001,12.0,1
C00439,2024-03-06 18:33,2024-03-06,2024-03,18,A009,080-1749-4625,40代,女性,コールバック希望,P002,14.0,0
C00440,2024-05-27 17:38,2024-05-27,2024-05,17,A005,090-3593-6861,不明,男性,成約,P006,23.0,1
C00441,2024-11-08 17:08,2024-11-08,2024-11,17,A006,070-7260-5509,40代,男性,コールバック希望,P001,7.0,0
C00442,2024-10-21 13:34,2024-10-21,2024-10,13,A011,080-8736-4993,不明,女性,検討中,P002,9.0,1
C00443,2024-03-12 17:26,2024-03-12,2024-03,17,A010,080-7708-2208,60代以上,男性,検討中,P006,5.0,0
C00444,2024-08-19 13:21,2024-08-19,2024-08,13,A004,080-7120-2737,30代,男性,断り,,4.0,1
C00445,2024-09-23 15:47,2024-09-23,2024-09,15,A003,080-6218-3662,20代,女性,成約,P003,30.0,1
C00446,2024-07-22 14:50,2024-07-22,2024-07,14,A008,070-7879-7148,30代,男性,不在,,0.0,1
C00447,2024-01-10 18:12,2024-01-10,2024-01,18,A013,090-5099-9907,不明,男性,不在,,0.0,0
C00448,2024-07-22 18:05,2024-07-22,2024-07,18,A007,090-2666-5617,40代,女性,不在,,0.0,1
C00449,2024-04-18 11:11,2024-04-18,2024-04,11,A006,070-8326-4205,50代,女性,不在,,1.0,1
C00450,2024-08-08 14:11,2024-08-08,2024-08,14,A014,070-2898-2556,不明,女性,断り,,4.0,0
C00451,2024-10-14 16:09,2024-10-14,2024-10,16,A013,070-1345-7212,30代,男性,不在,,1.0,1
C00452,2024-06-04 18:00,2024-06-04,2024-06,18,A004,090-1613-2194,50代,女性,不在,,1.0,0
C00453,2024-09-02 18:58,2024-09-02,2024-09,18,A004,070-7374-8792,30代,男性,断り,,11.0,0
C00454,2024-11-26 13:46,2024-11-26,2024-11,13,A004,070-2442-5934,40代,男性,成約,P001,31.0,0
C00455,2024-07-08 19:37,2024-07-08,2024-07,19,A009,070-5237-3999,30代,男性,不在,,0.0,1
C00456,2024-08-19 19:37,2024-08-19,2024-08,19,A012,090-9309-1511,50代,女性,不在,,1.0,0
C00457,2024-12-02 13:35,2024-12-02,2024-12,13,A014,070-3112-5745,20代,女性,不在,,1.0,1
C00458,2024-07-08 15:40,2024-07-08,2024-07,15,A009,070-6062-6567,30代,男性,コールバック希望,P002,5.0,1
C00459,2024-09-13 18:36,2024-09-13,2024-09,18,A001,080-2821-5720,60代以上,男性,不在,,0.0,1
C00460,2024-04-24 13:09,2024-04-24,2024-04,13,A003,080-1245-5421,40代,男性,不在,,1.0,1
C00461,2024-12-24 10:35,2024-12-24,2024-12,10,A010,090-4546-2496,40代,女性,断り,,9.0,1
C00462,2024-01-16 16:11,2024-01-16,2024-01,16,A015,090-9202-4962,40代,男性,不明,,8.0,1
C00463,2024-04-22 13:42,2024-04-22,2024-04,13,A010,080-2533-4337,50代,男性,不在,,1.0,0
C00464,2024-01-09 18:18,2024-01-09,2024-01,18,A013,080-9890-8633,60代以上,男性,不在,,1.0,0
C00465,2024-12-23 15:27,2024-12-23,2024-12,15,A015,080-1194-5731,50代,男性,検討中,P005,15.0,1
